,CustomerID,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,SegmentID,Account_Creation,Segment
10602,23141,MRS.,KATHERINE,LONG,1956-10-05,M,F,katherine35@adventure-works.com,"$70,000 ",3,Partial College,Professional,Y,3,2017-03-16,Consumer
10603,23142,MRS.,CARA,WU,1956-07-01,S,F,cara3@adventure-works.com,"$70,000 ",3,Partial College,Professional,N,3,2017-03-16,Consumer
10604,23143,MRS.,JADA,PHILLIPS,1972-03-25,M,F,jada18@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y,3,2016-12-14,Consumer
10605,23144,MR.,ZACHARY,ALEXANDER,1972-05-02,M,M,zachary17@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y,3,2016-12-07,Consumer
10606,23145,MRS.,NICHOLE,XIE,1972-09-24,M,F,nichole3@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,3,2016-12-28,Consumer
10607,23146,MRS.,SARAH,CLARK,1972-08-18,S,F,sarah21@adventure-works.com,"$70,000 ",2,Graduate Degree,Professional,Y,3,2017-03-26,Consumer
10608,23149,MRS.,BRANDI,RUBIO,1970-12-27,M,F,brandi20@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,3,2017-03-02,Consumer
10609,23150,MRS.,GABRIELLA,ALLEN,1970-06-21,M,F,gabriella46@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,3,2017-06-08,Consumer
10610,23151,MR.,MICHAEL,BROWN,1970-07-08,M,M,michael36@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,3,2016-12-21,Consumer
10611,23154,MR.,CONNOR,PHILLIPS,1969-09-27,M,M,connor35@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,Y,3,2016-12-16,Consumer
10612,23155,MRS.,VICTORIA,HALL,1969-05-04,M,F,victoria23@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,Y,3,2016-12-12,Consumer
10613,23156,MRS.,SAMANTHA,BARNES,1969-06-07,M,F,samantha28@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,3,2016-12-28,Consumer
10614,23158,MRS.,ANA,PATTERSON,1971-08-11,M,F,ana10@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,N,3,2016-12-26,Consumer
10615,23159,MR.,DALTON,PHILLIPS,1971-01-02,M,M,dalton40@adventure-works.com,"$70,000 ",2,Graduate Degree,Professional,Y,3,2017-03-27,Consumer
10616,23161,MR.,SAMUEL,SCOTT,1971-05-11,M,M,samuel46@adventure-works.com,"$70,000 ",3,Graduate Degree,Professional,Y,3,2017-03-03,Consumer
10617,23162,MRS.,SARAH,FLORES,1971-09-06,S,F,sarah37@adventure-works.com,"$70,000 ",3,Graduate Degree,Professional,Y,3,2017-03-16,Consumer
10618,23163,MRS.,MADISON,ROSS,1971-07-23,M,F,madison39@adventure-works.com,"$80,000 ",1,Graduate Degree,Professional,Y,3,2017-03-20,Consumer
10619,23164,MR.,KYLE,BRYANT,1969-12-04,S,M,kyle13@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,N,3,2015-02-22,Consumer
10620,23165,MRS.,NATALIE,MITCHELL,1969-04-04,M,F,natalie54@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,3,2016-12-15,Consumer
10621,23166,MR.,CODY,WARD,1968-01-09,S,M,cody4@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y,3,2016-12-20,Consumer
10622,23167,MRS.,HAILEY,JENKINS,1968-07-06,S,F,hailey28@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,Y,3,2017-03-25,Consumer
10623,23168,MRS.,MYA,HAYES,1968-03-16,M,F,mya1@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,Y,3,2017-03-05,Consumer
10624,23170,MR.,AARON,JAI,1968-09-14,S,M,aaron32@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,N,3,2017-03-06,Consumer
10625,23171,MR.,ETHAN,GRIFFIN,1967-12-28,M,M,ethan17@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N,3,2016-11-08,Consumer
10626,23173,MR.,NATHAN,RODRIGUEZ,1970-09-11,S,M,nathan56@adventure-works.com,"$60,000 ",2,Graduate Degree,Professional,N,3,2016-12-03,Consumer
10627,23174,MRS.,GLORIA,GONZALES,1970-04-13,S,F,gloria24@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,N,3,2017-03-06,Consumer
10628,23175,MRS.,MELANIE,FLORES,1970-12-13,M,F,melanie28@adventure-works.com,"$80,000 ",1,Graduate Degree,Professional,Y,3,2017-03-08,Consumer
10629,23176,MR.,JESSE,WARD,1967-05-02,M,M,jesse12@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,Y,3,2016-12-31,Consumer
10630,23179,MR.,JORDAN,PHILLIPS,1966-02-22,M,M,jordan60@adventure-works.com,"$60,000 ",2,Bachelors,Skilled Manual,Y,3,2016-12-01,Consumer
10631,23180,MS.,OLIVIA,COOK,1966-06-04,S,F,olivia29@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,N,3,2016-12-31,Consumer
10632,23181,MR.,EVAN,EVANS,1966-09-13,S,M,evan24@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y,3,2017-01-20,Consumer
10633,23182,MS.,SAVANNAH,RIVERA,1966-08-26,M,F,savannah16@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,N,3,2016-12-24,Consumer
10634,23183,MS.,MEGAN,DAVIS,1966-10-16,S,F,megan8@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y,3,2017-01-05,Consumer
10635,23184,MS.,HAILEY,CARTER,1966-09-13,S,F,hailey51@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,N,3,2016-11-29,Consumer
10636,23185,MR.,FERNANDO,EDWARDS,1966-08-01,M,M,fernando42@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y,3,2017-03-27,Consumer
10637,23186,MR.,JORDAN,YOUNG,1966-12-05,M,M,jordan72@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y,3,2017-03-31,Consumer
10638,23187,MR.,ANDY,MUNOZ,1969-11-10,M,M,andy11@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,N,3,2017-03-21,Consumer
10639,23188,MR.,AUSTIN,JAI,1969-02-19,S,M,austin29@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y,3,2016-08-30,Consumer
10640,23189,MRS.,MEGAN,MOORE,1969-02-25,M,F,megan11@adventure-works.com,"$80,000 ",3,Graduate Degree,Professional,N,3,2017-03-04,Consumer
10641,23190,MR.,NATHANIEL,RAMIREZ,1921-03-10,S,M,nathaniel8@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N,3,2017-05-29,Consumer
10642,23191,MR.,GILBERT,RAJI,1965-11-11,S,M,gilbert41@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N,3,2017-01-16,Consumer
10643,23192,MS.,EMILY,GARCIA,1965-04-08,M,F,emily17@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N,3,2017-03-08,Consumer
10644,23193,MRS.,ALEXIS,FLORES,1965-09-06,M,F,alexis35@adventure-works.com,"$50,000 ",3,Bachelors,Skilled Manual,Y,3,2016-12-27,Consumer
10645,23194,MRS.,SHELBY,COOK,1965-05-14,M,F,shelby21@adventure-works.com,"$50,000 ",3,Bachelors,Skilled Manual,Y,3,2017-05-08,Consumer
10646,23195,MR.,XAVIER,MOHAMED,1965-08-11,S,M,xavier86@adventure-works.com,"$50,000 ",3,Bachelors,Skilled Manual,Y,3,2017-01-15,Consumer
10647,23196,MR.,CARLOS,ROBERTS,1965-11-26,S,M,carlos31@adventure-works.com,"$50,000 ",3,Bachelors,Skilled Manual,N,3,2016-12-08,Consumer
10648,23197,MR.,COLE,COOK,1965-11-26,M,M,cole22@adventure-works.com,"$50,000 ",3,Bachelors,Skilled Manual,Y,3,2017-01-31,Consumer
10649,23198,MRS.,JACQUELINE,SANDERS,1965-09-09,S,F,jacqueline27@adventure-works.com,"$50,000 ",3,Bachelors,Skilled Manual,N,3,2016-10-03,Consumer
10650,23199,MR.,BRANDON,HAYES,1965-11-25,M,M,brandon19@adventure-works.com,"$50,000 ",3,Bachelors,Skilled Manual,Y,3,2017-01-17,Consumer
10651,23201,MRS.,ALYSSA,BUTLER,1965-07-09,S,F,alyssa60@adventure-works.com,"$50,000 ",3,Bachelors,Skilled Manual,N,3,2017-02-14,Consumer
10652,23202,MR.,TERRANCE,CHANDRA,1965-11-17,M,M,terrance2@adventure-works.com,"$50,000 ",3,Bachelors,Skilled Manual,Y,3,2017-05-07,Consumer
10653,23203,MR.,DALTON,JENKINS,1965-04-02,S,M,dalton52@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,N,3,2017-04-26,Consumer
10654,23204,MS.,KATHERINE,MITCHELL,1964-07-22,S,F,katherine59@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N,3,2017-01-28,Consumer
10655,23205,MS.,KATHERINE,SANDERS,1964-08-25,S,F,katherine24@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N,3,2016-11-10,Consumer
10656,23206,MR.,JACKSON,LAL,1964-04-16,S,M,jackson2@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N,3,2017-02-05,Consumer
10657,23207,MR.,DALTON,BAKER,1964-07-13,M,M,dalton32@adventure-works.com,"$60,000 ",4,Bachelors,Skilled Manual,Y,3,2017-02-08,Consumer
10658,23209,MR.,LUCAS,LEWIS,1964-06-04,S,M,lucas35@adventure-works.com,"$60,000 ",4,Bachelors,Skilled Manual,Y,3,2015-02-10,Consumer
10659,23210,MR.,TIMOTHY,GRAY,1963-11-23,M,M,timothy7@adventure-works.com,"$70,000 ",4,Bachelors,Professional,Y,3,2017-04-24,Consumer
10660,23211,MRS.,REBEKAH,KOVֱR,1963-05-14,M,F,rebekah4@adventure-works.com,"$70,000 ",4,Bachelors,Professional,Y,3,2017-04-15,Consumer
10661,23212,MR.,JAMES,JONES,1968-04-16,S,M,james78@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N,3,2017-05-26,Consumer
10662,23213,MR.,NOAH,GREEN,1968-02-15,S,M,noah40@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N,3,2017-04-24,Consumer
10663,23214,MRS.,KAYLEE,JAMES,1963-11-21,M,F,kaylee5@adventure-works.com,"$70,000 ",4,Bachelors,Professional,Y,3,2017-04-21,Consumer
10664,23215,MR.,JUAN,RICHARDSON,1963-10-17,M,M,juan19@adventure-works.com,"$70,000 ",4,Bachelors,Professional,N,3,2017-03-26,Consumer
10665,23217,MRS.,MICHELLE,MORGAN,1963-02-20,S,F,michelle22@adventure-works.com,"$60,000 ",3,Graduate Degree,Professional,Y,3,2017-01-04,Consumer
10666,23218,MS.,ALISHA,GAO,1978-05-25,S,F,alisha15@adventure-works.com,"$30,000 ",0,High School,Manual,Y,3,2017-06-17,Consumer
10667,23219,MS.,ALYSSA,WEST,1974-01-26,S,F,alyssa59@adventure-works.com,"$30,000 ",0,High School,Manual,N,3,2016-10-26,Consumer
10668,23220,MR.,ROY,MALHOTRA,1973-06-26,S,M,roy5@adventure-works.com,"$30,000 ",0,High School,Manual,N,3,2016-09-27,Consumer
10669,23221,MR.,LEONARD,RAI,1972-05-28,S,M,leonard19@adventure-works.com,"$20,000 ",0,Partial High School,Manual,Y,3,2017-01-14,Consumer
10670,23222,MS.,KRISTEN,WU,1973-03-24,S,F,kristen6@adventure-works.com,"$30,000 ",0,High School,Manual,Y,3,2017-04-01,Consumer
10671,23223,MR.,ANGEL,HOWARD,1973-03-24,M,M,angel11@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,3,2016-08-19,Consumer
10672,23224,MR.,JONATHAN,SCOTT,1973-01-22,M,M,jonathan44@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,3,2016-08-06,Consumer
10673,23225,MS.,HEIDI,PATEL,1973-09-02,S,F,heidi5@adventure-works.com,"$40,000 ",0,Graduate Degree,Skilled Manual,Y,3,2016-08-12,Consumer
10674,23226,MR.,LEONARD,XIE,1972-09-16,S,M,leonard4@adventure-works.com,"$30,000 ",0,High School,Manual,N,3,2017-01-16,Consumer
10675,23227,MS.,ANNE,ALONSO,1972-12-23,S,F,anne9@adventure-works.com,"$30,000 ",0,High School,Manual,N,3,2017-04-02,Consumer
10676,23228,MS.,CANDICE,GUO,1971-09-26,S,F,candice1@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N,3,2016-10-02,Consumer
10677,23229,MS.,DEBORAH,RAJE,1971-10-11,S,F,deborah18@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N,3,2017-04-10,Consumer
10678,23230,MS.,MYA,FOSTER,1971-03-03,S,F,mya16@adventure-works.com,"$30,000 ",0,High School,Manual,N,3,2016-09-28,Consumer
10679,23232,MR.,FRANK,SERRANO,1971-02-16,S,M,frank24@adventure-works.com,"$30,000 ",0,High School,Manual,N,3,2016-10-08,Consumer
10680,23233,MR.,BRADLEY,SHARMA,1971-11-15,S,M,bradley12@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y,3,2017-06-28,Consumer
10681,23234,MR.,BRENT,LU,1971-10-02,S,M,brent11@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y,3,2016-07-03,Consumer
10682,23235,MR.,CEDRIC,PAL,1971-06-18,S,M,cedric32@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y,3,2016-08-08,Consumer
10683,23236,MRS.,NICHOLE,KUMAR,1971-01-02,S,F,nichole7@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y,3,2017-03-01,Consumer
10684,23237,MR.,CALEB,YOUNG,1970-12-27,S,M,caleb46@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y,3,2016-08-26,Consumer
10685,23238,MR.,THOMAS,LEE,1975-08-24,S,M,thomas80@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y,3,2017-01-09,Consumer
10686,23239,MR.,CURTIS,WU,1974-05-19,S,M,curtis6@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y,3,2017-01-15,Consumer
10687,23240,MR.,PHILLIP,CHAPMAN,1974-06-25,S,M,phillip3@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y,3,2017-03-29,Consumer
10688,23241,MR.,ARMANDO,TORRES,1974-10-20,S,M,armando12@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y,3,2016-12-15,Consumer
10689,23242,MR.,ANDREW,GARCIA,1974-10-04,S,M,andrew23@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y,3,2017-01-20,Consumer
10690,23243,MRS.,JASMINE,ROGERS,1930-10-20,M,F,jasmine23@adventure-works.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y,3,2015-02-24,Consumer
10691,23244,MS.,ALEXANDRA,WAGNER,1966-06-07,S,F,alexandra16@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,N,3,2016-11-14,Consumer
10692,23245,MS.,MORGAN,JAMES,1966-09-17,S,F,morgan65@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,N,3,2016-12-24,Consumer
10693,23246,MS.,RENEE,GILL,1966-08-04,S,F,renee13@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,N,3,2017-02-17,Consumer
10694,23247,MR.,ALEXANDER,GARCIA,1966-05-21,S,M,alexander20@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,N,3,2017-05-14,Consumer
10695,23248,MRS.,BAILEY,PETERSON,1953-04-25,M,F,bailey3@adventure-works.com,"$10,000 ",2,High School,Manual,Y,3,2017-03-21,Consumer
10696,23249,MRS.,TASHA,NARA,1953-08-17,S,F,tasha17@adventure-works.com,"$20,000 ",2,High School,Manual,N,3,2016-08-07,Consumer
10697,23250,MRS.,ASHLEY,LEE,1953-04-14,M,F,ashley23@adventure-works.com,"$20,000 ",2,High School,Manual,Y,3,2017-03-27,Consumer
10698,23251,MR.,EVAN,SCOTT,1953-08-06,M,M,evan40@adventure-works.com,"$20,000 ",2,High School,Manual,N,3,2016-09-18,Consumer
10699,23253,MRS.,BROOKE,BELL,1953-07-21,S,F,brooke12@adventure-works.com,"$20,000 ",2,High School,Manual,N,3,2017-01-10,Consumer
10700,23254,MR.,JACK,GONZALEZ,1953-09-24,S,M,jack44@adventure-works.com,"$20,000 ",2,High School,Manual,N,3,2016-08-27,Consumer
10701,23255,MR.,XAVIER,JOHNSON,1954-11-07,S,M,xavier1@adventure-works.com,"$20,000 ",2,Partial High School,Manual,N,3,2016-08-26,Consumer
10702,23256,MR.,MARIO,CHANDE,1954-08-04,S,M,mario13@adventure-works.com,"$30,000 ",1,High School,Clerical,N,3,2017-03-23,Consumer
10703,23257,MR.,CHARLES,STEWART,1954-05-26,M,M,charles70@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y,3,2017-01-14,Consumer
10704,23258,MRS.,MEGAN,WATSON,1955-01-16,S,F,megan46@adventure-works.com,"$30,000 ",1,High School,Clerical,N,3,2016-12-24,Consumer
10705,23259,MR.,JOHN,TAYLOR,1955-10-12,M,M,john46@adventure-works.com,"$30,000 ",2,High School,Clerical,Y,3,2017-05-13,Consumer
10706,23260,MR.,EDWIN,GOEL,1955-02-08,M,M,edwin42@adventure-works.com,"$30,000 ",2,High School,Clerical,Y,3,2017-04-25,Consumer
10707,23261,MRS.,JADA,PETERSON,1955-04-19,S,F,jada2@adventure-works.com,"$30,000 ",2,High School,Clerical,N,3,2017-01-11,Consumer
10708,23262,MRS.,SYDNEY,KELLY,1955-03-22,S,F,sydney21@adventure-works.com,"$30,000 ",2,High School,Clerical,N,3,2017-04-15,Consumer
10709,23263,MR.,ANGEL,LOPEZ,1955-12-27,S,M,angel35@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,N,3,2017-02-16,Consumer
10710,23264,MR.,WARREN,HU,1955-10-04,M,M,warren33@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y,3,2017-01-22,Consumer
10711,23265,MRS.,SAVANNAH,JAMES,1955-06-06,M,F,savannah6@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y,3,2017-01-05,Consumer
10712,23266,MRS.,JESSICA,WATSON,1955-11-27,M,F,jessica21@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y,3,2017-01-14,Consumer
10713,23267,MR.,JUAN,JAMES,1955-04-13,M,M,juan9@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y,3,2015-02-24,Consumer
10714,23268,MRS.,KATELYN,MORRIS,1955-12-25,M,F,katelyn18@adventure-works.com,"$40,000 ",1,Partial College,Clerical,N,3,2017-01-22,Consumer
10715,23272,MR.,TRISTAN,HAYES,1957-05-12,M,M,tristan22@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,Y,3,2016-09-23,Consumer
10716,23273,MR.,BENJAMIN,LONG,1957-06-06,M,M,benjamin10@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,Y,3,2016-07-22,Consumer
10717,23274,MR.,ETHAN,JACKSON,1957-10-16,M,M,ethan45@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,Y,3,2016-08-31,Consumer
10718,23275,MR.,MIGUEL,JACKSON,1957-06-05,M,M,miguel11@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,Y,3,2017-05-09,Consumer
10719,23276,MR.,VINCENT,ZHOU,1957-10-08,M,M,vincent8@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,Y,3,2017-01-12,Consumer
10720,23277,MR.,ISAIAH,TORRES,1957-02-24,M,M,isaiah3@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,Y,3,2016-08-08,Consumer
10721,23278,MRS.,CHLOE,FLORES,1957-04-12,S,F,chloe79@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,N,3,2016-12-16,Consumer
10722,23279,MR.,EDWARD,JOHNSON,1957-06-19,S,M,edward23@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,N,3,2017-04-30,Consumer
10723,23280,MRS.,HANNAH,ALEXANDER,1957-11-09,M,F,hannah40@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,Y,3,2016-11-08,Consumer
10724,23281,MRS.,MEGAN,HARRIS,1957-08-25,M,F,megan16@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y,3,2015-03-31,Consumer
10725,23282,MRS.,ARIANA,JAMES,1957-12-02,M,F,ariana7@adventure-works.com,"$40,000 ",1,Partial College,Clerical,N,3,2016-11-02,Consumer
10726,23284,MR.,WYATT,COLEMAN,1958-10-22,S,M,wyatt57@adventure-works.com,"$80,000 ",5,Graduate Degree,Skilled Manual,N,3,2017-01-24,Consumer
10727,23285,MRS.,LATOYA,LUO,1958-09-05,S,F,latoya5@adventure-works.com,"$80,000 ",4,Graduate Degree,Skilled Manual,N,3,2016-11-08,Consumer
10728,23286,MRS.,TAYLOR,BELL,1958-01-10,M,F,taylor7@adventure-works.com,"$80,000 ",4,Graduate Degree,Skilled Manual,Y,3,2017-01-18,Consumer
10729,23287,MR.,JUAN,KELLY,1959-09-04,S,M,juan12@adventure-works.com,"$40,000 ",2,Partial College,Clerical,N,3,2017-02-02,Consumer
10730,23289,MR.,JUSTIN,ROBINSON,1959-11-16,M,M,justin46@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,3,2016-08-17,Consumer
10731,23290,MRS.,ANGELICA,BENNETT,1959-05-06,M,F,angelica0@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,3,2016-10-08,Consumer
10732,23291,MR.,TIMOTHY,EVANS,1959-12-20,M,M,timothy25@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,3,2017-04-25,Consumer
10733,23292,MR.,JOSE,RUSSELL,1959-11-13,S,M,jose14@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,N,3,2017-01-31,Consumer
10734,23293,MRS.,KAYLEE,PETERSON,1959-03-16,S,F,kaylee3@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,N,3,2017-03-04,Consumer
10735,23294,MRS.,SUZANNE,CHEN,1959-04-17,M,F,suzanne3@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,3,2016-12-03,Consumer
10736,23295,MRS.,JAIME,TORRES,1959-08-16,S,F,jaime13@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,N,3,2017-03-16,Consumer
10737,23296,MRS.,MOLLY,MEHTA,1972-12-15,S,F,molly13@adventure-works.com,"$40,000 ",4,Partial College,Clerical,Y,3,2017-02-23,Consumer
10738,23297,MR.,TYRONE,GOMEZ,1972-01-07,S,M,tyrone0@adventure-works.com,"$40,000 ",4,Partial College,Clerical,N,3,2017-03-06,Consumer
10739,23298,MR.,ROBERT,MARTINEZ,1973-10-14,S,M,robert77@adventure-works.com,"$40,000 ",0,Graduate Degree,Skilled Manual,N,3,2017-03-19,Consumer
10740,23299,MRS.,KRISTY,JIMENEZ,1968-05-20,M,F,kristy6@adventure-works.com,"$90,000 ",4,Partial College,Skilled Manual,Y,3,2016-08-30,Consumer
10741,23300,MRS.,JULIA,HENDERSON,1968-08-04,S,F,julia71@adventure-works.com,"$100,000 ",3,Bachelors,Management,N,3,2016-10-20,Consumer
10742,23301,MR.,NOAH,ANDERSON,1968-07-26,M,M,noah50@adventure-works.com,"$120,000 ",2,Bachelors,Management,Y,3,2017-06-18,Consumer
10743,23302,MR.,FERNANDO,WALKER,1979-06-16,S,M,fernando21@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N,3,2017-02-19,Consumer
10744,23303,MR.,CONNOR,LAL,1979-01-11,M,M,connor24@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y,3,2017-04-26,Consumer
10745,23304,MR.,JORDAN,SIMMONS,1979-03-19,S,M,jordan12@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,Y,3,2017-04-01,Consumer
10746,23305,MRS.,ROBYN,DOMINGUEZ,1944-09-10,M,F,robyn10@adventure-works.com,"$10,000 ",5,High School,Skilled Manual,Y,3,2016-11-05,Consumer
10747,23306,MR.,BYRON,ORTEGA,1978-10-26,S,M,byron16@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N,3,2015-03-10,Consumer
10748,23308,MRS.,MADISON,PERRY,1945-11-08,M,F,madison43@adventure-works.com,"$20,000 ",4,High School,Skilled Manual,N,3,2017-06-10,Consumer
10749,23309,MRS.,LATOYA,CHANDE,1946-07-17,M,F,latoya13@adventure-works.com,"$20,000 ",4,High School,Skilled Manual,Y,3,2016-09-12,Consumer
10750,23310,MRS.,SYDNEY,WOOD,1946-08-15,M,F,sydney24@adventure-works.com,"$40,000 ",2,Bachelors,Management,N,3,2016-01-21,Consumer
10751,23311,MRS.,VERONICA,GONZALEZ,1946-07-12,M,F,veronica20@adventure-works.com,"$40,000 ",2,Bachelors,Management,Y,3,2016-01-06,Consumer
10752,23312,MRS.,SHEENA,LAL,1947-05-04,S,F,sheena7@adventure-works.com,"$20,000 ",4,High School,Skilled Manual,N,3,2017-03-09,Consumer
10753,23313,MR.,COREY,LAL,1947-12-13,M,M,corey8@adventure-works.com,"$20,000 ",4,High School,Skilled Manual,Y,3,2016-01-13,Consumer
10754,23314,MR.,ALFREDO,MUNOZ,1947-12-26,M,M,alfredo8@adventure-works.com,"$30,000 ",2,Partial College,Clerical,N,3,2016-01-10,Consumer
10755,23315,MRS.,CARMEN,CHANDRA,1947-06-23,M,F,carmen6@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y,3,2017-04-29,Consumer
10756,23317,MRS.,BETH,MARTIN,1948-11-14,M,F,beth2@adventure-works.com,"$10,000 ",2,Partial High School,Clerical,Y,3,2017-03-23,Consumer
10757,23318,MR.,PATRICK,MORGAN,1978-10-03,S,M,patrick18@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,Y,3,2017-02-04,Consumer
10758,23319,MR.,LUIS,GREEN,1978-10-12,M,M,luis47@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,Y,3,2017-04-14,Consumer
10759,23320,MRS.,KENDRA,GOMEZ,1949-06-17,M,F,kendra1@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y,3,2016-01-22,Consumer
10760,23321,MR.,KARL,XU,1950-06-26,M,M,karl5@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y,3,2016-01-31,Consumer
10761,23322,MR.,WESLEY,LI,1950-06-21,M,M,wesley3@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y,3,2016-01-23,Consumer
10762,23323,MR.,ALFREDO,ALONSO,1950-09-27,M,M,alfredo9@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y,3,2016-01-26,Consumer
10763,23324,MRS.,DEBORAH,DENG,1951-07-10,M,F,deborah5@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y,3,2016-01-11,Consumer
10764,23325,MRS.,TIFFANY,ZIMMERMAN,1951-02-22,M,F,tiffany20@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y,3,2016-01-26,Consumer
10765,23326,MS.,TIFFANY,YE,1980-07-22,S,F,tiffany9@adventure-works.com,"$40,000 ",0,Partial High School,Clerical,N,3,2017-02-19,Consumer
10766,23327,MS.,MADISON,MOORE,1980-06-03,S,F,madison8@adventure-works.com,"$30,000 ",0,Partial College,Skilled Manual,N,3,2017-04-05,Consumer
